key,group_01,group_02,group_03,group_04,group_05,group_06,group_07,group_08,group_09
122581,0,0,0,0,0,0,0,0,1
134528,0,0,0,0,0,0,0,0,1
970,1,0,0,0,0,0,0,0,0
22701,0,0,1,0,0,0,0,0,0
5758,0,1,0,0,0,0,0,0,0
11271,0,1,0,0,0,0,0,0,0
3920,0,1,0,0,0,0,0,0,0
68226,0,0,0,0,0,0,0,0,1
23955,0,0,1,0,0,0,0,0,0
65693,0,0,0,0,0,0,0,0,1
96124,0,0,0,0,0,0,0,0,1
106457,0,0,0,0,0,0,0,0,1
4053,0,1,0,0,0,0,0,0,0
33890,0,0,0,0,0,1,0,0,0
23764,0,0,1,0,0,0,0,0,0
64613,0,0,0,0,0,0,0,0,1
64377,0,0,0,0,0,0,0,0,1
116028,0,0,0,0,0,0,0,0,1
40457,0,0,0,0,0,1,0,0,0
128666,0,0,0,0,0,0,0,0,1
68135,0,0,0,0,0,0,0,0,1
69873,0,0,0,0,0,0,0,0,1
11122,0,1,0,0,0,0,0,0,0
34330,0,0,0,0,0,1,0,0,0
141657,0,0,0,0,0,0,0,0,1
134208,0,0,0,0,0,0,0,0,1
105352,0,0,0,0,0,0,0,0,1
108649,0,0,0,0,0,0,0,0,1
117466,0,0,0,0,0,0,0,0,1
2122,0,1,0,0,0,0,0,0,0
34960,0,0,0,0,0,1,0,0,0
41731,0,0,0,0,0,1,0,0,0
122736,0,0,0,0,0,0,0,0,1
49404,0,0,0,0,0,0,0,1,0
48931,0,0,0,0,0,0,0,1,0
113694,0,0,0,0,0,0,0,0,1
107970,0,0,0,0,0,0,0,0,1
142312,0,0,0,0,0,0,0,0,1
34202,0,0,0,0,0,1,0,0,0
97346,0,0,0,0,0,0,0,0,1
59379,0,0,0,0,0,0,0,0,1
124913,0,0,0,0,0,0,0,0,1
139838,0,0,0,0,0,0,0,0,1
48791,0,0,0,0,0,0,0,1,0
132542,0,0,0,0,0,0,0,0,1
79754,0,0,0,0,0,0,0,0,1
74821,0,0,0,0,0,0,0,0,1
15117,0,1,0,0,0,0,0,0,0
63465,0,0,0,0,0,0,0,0,1
89742,0,0,0,0,0,0,0,0,1
29049,0,0,0,0,1,0,0,0,0
110332,0,0,0,0,0,0,0,0,1
41066,0,0,0,0,0,1,0,0,0
140151,0,0,0,0,0,0,0,0,1
64669,0,0,0,0,0,0,0,0,1
143911,0,0,0,0,0,0,0,0,1
1958,0,1,0,0,0,0,0,0,0
88291,0,0,0,0,0,0,0,0,1
7398,0,1,0,0,0,0,0,0,0
110921,0,0,0,0,0,0,0,0,1
95964,0,0,0,0,0,0,0,0,1
15454,0,1,0,0,0,0,0,0,0
78083,0,0,0,0,0,0,0,0,1
32983,0,0,0,0,0,1,0,0,0
45104,0,0,0,0,0,1,0,0,0
128063,0,0,0,0,0,0,0,0,1
107543,0,0,0,0,0,0,0,0,1
132496,0,0,0,0,0,0,0,0,1
81069,0,0,0,0,0,0,0,0,1
36372,0,0,0,0,0,1,0,0,0
20916,0,0,1,0,0,0,0,0,0
144059,0,0,0,0,0,0,0,0,1
39221,0,0,0,0,0,1,0,0,0
124092,0,0,0,0,0,0,0,0,1
37417,0,0,0,0,0,1,0,0,0
138172,0,0,0,0,0,0,0,0,1
130385,0,0,0,0,0,0,0,0,1
93944,0,0,0,0,0,0,0,0,1
38666,0,0,0,0,0,1,0,0,0
116332,0,0,0,0,0,0,0,0,1
104298,0,0,0,0,0,0,0,0,1
75496,0,0,0,0,0,0,0,0,1
22915,0,0,1,0,0,0,0,0,0
85598,0,0,0,0,0,0,0,0,1
41123,0,0,0,0,0,1,0,0,0
135455,0,0,0,0,0,0,0,0,1
23877,0,0,1,0,0,0,0,0,0
51761,0,0,0,0,0,0,0,1,0
75461,0,0,0,0,0,0,0,0,1
53711,0,0,0,0,0,0,0,1,0
126555,0,0,0,0,0,0,0,0,1
138126,0,0,0,0,0,0,0,0,1
107916,0,0,0,0,0,0,0,0,1
42430,0,0,0,0,0,1,0,0,0
6287,0,1,0,0,0,0,0,0,0
143231,0,0,0,0,0,0,0,0,1
52536,0,0,0,0,0,0,0,1,0
127724,0,0,0,0,0,0,0,0,1
69688,0,0,0,0,0,0,0,0,1
36062,0,0,0,0,0,1,0,0,0
76622,0,0,0,0,0,0,0,0,1
68808,0,0,0,0,0,0,0,0,1
93311,0,0,0,0,0,0,0,0,1
5619,0,1,0,0,0,0,0,0,0
104255,0,0,0,0,0,0,0,0,1
138559,0,0,0,0,0,0,0,0,1
26096,0,0,0,1,0,0,0,0,0
84402,0,0,0,0,0,0,0,0,1
100328,0,0,0,0,0,0,0,0,1
56430,0,0,0,0,0,0,0,1,0
105196,0,0,0,0,0,0,0,0,1
72012,0,0,0,0,0,0,0,0,1
75030,0,0,0,0,0,0,0,0,1
117760,0,0,0,0,0,0,0,0,1
46783,0,0,0,0,0,0,1,0,0
116985,0,0,0,0,0,0,0,0,1
42914,0,0,0,0,0,1,0,0,0
142383,0,0,0,0,0,0,0,0,1
141647,0,0,0,0,0,0,0,0,1
19438,0,0,1,0,0,0,0,0,0
137942,0,0,0,0,0,0,0,0,1
91946,0,0,0,0,0,0,0,0,1
99683,0,0,0,0,0,0,0,0,1
12444,0,1,0,0,0,0,0,0,0
117227,0,0,0,0,0,0,0,0,1
132886,0,0,0,0,0,0,0,0,1
10030,0,1,0,0,0,0,0,0,0
11992,0,1,0,0,0,0,0,0,0
60165,0,0,0,0,0,0,0,0,1
137330,0,0,0,0,0,0,0,0,1
113686,0,0,0,0,0,0,0,0,1
11250,0,1,0,0,0,0,0,0,0
46328,0,0,0,0,0,0,1,0,0
9628,0,1,0,0,0,0,0,0,0
66445,0,0,0,0,0,0,0,0,1
130703,0,0,0,0,0,0,0,0,1
47220,0,0,0,0,0,0,1,0,0
131610,0,0,0,0,0,0,0,0,1
6797,0,1,0,0,0,0,0,0,0
8894,0,1,0,0,0,0,0,0,0
8554,0,1,0,0,0,0,0,0,0
136602,0,0,0,0,0,0,0,0,1
120169,0,0,0,0,0,0,0,0,1
23777,0,0,1,0,0,0,0,0,0
27663,0,0,0,1,0,0,0,0,0
97482,0,0,0,0,0,0,0,0,1
7254,0,1,0,0,0,0,0,0,0
121933,0,0,0,0,0,0,0,0,1
5122,0,1,0,0,0,0,0,0,0
104624,0,0,0,0,0,0,0,0,1
114799,0,0,0,0,0,0,0,0,1
75752,0,0,0,0,0,0,0,0,1
131518,0,0,0,0,0,0,0,0,1
545,1,0,0,0,0,0,0,0,0
54921,0,0,0,0,0,0,0,1,0
22359,0,0,1,0,0,0,0,0,0
84976,0,0,0,0,0,0,0,0,1
90884,0,0,0,0,0,0,0,0,1
137822,0,0,0,0,0,0,0,0,1
35928,0,0,0,0,0,1,0,0,0
42796,0,0,0,0,0,1,0,0,0
14543,0,1,0,0,0,0,0,0,0
77694,0,0,0,0,0,0,0,0,1
15827,0,1,0,0,0,0,0,0,0
105015,0,0,0,0,0,0,0,0,1
20417,0,0,1,0,0,0,0,0,0
19059,0,0,1,0,0,0,0,0,0
40005,0,0,0,0,0,1,0,0,0
113123,0,0,0,0,0,0,0,0,1
127923,0,0,0,0,0,0,0,0,1
53887,0,0,0,0,0,0,0,1,0
26953,0,0,0,1,0,0,0,0,0
136493,0,0,0,0,0,0,0,0,1
59532,0,0,0,0,0,0,0,0,1
64972,0,0,0,0,0,0,0,0,1
116354,0,0,0,0,0,0,0,0,1
95993,0,0,0,0,0,0,0,0,1
106684,0,0,0,0,0,0,0,0,1
129066,0,0,0,0,0,0,0,0,1
14726,0,1,0,0,0,0,0,0,0
143909,0,0,0,0,0,0,0,0,1
78990,0,0,0,0,0,0,0,0,1
18397,0,0,1,0,0,0,0,0,0
132798,0,0,0,0,0,0,0,0,1
104568,0,0,0,0,0,0,0,0,1
66727,0,0,0,0,0,0,0,0,1
68501,0,0,0,0,0,0,0,0,1
76872,0,0,0,0,0,0,0,0,1
129813,0,0,0,0,0,0,0,0,1
18107,0,0,1,0,0,0,0,0,0
36922,0,0,0,0,0,1,0,0,0
100008,0,0,0,0,0,0,0,0,1
78773,0,0,0,0,0,0,0,0,1
60948,0,0,0,0,0,0,0,0,1
41778,0,0,0,0,0,1,0,0,0
99522,0,0,0,0,0,0,0,0,1
100225,0,0,0,0,0,0,0,0,1
132826,0,0,0,0,0,0,0,0,1
134624,0,0,0,0,0,0,0,0,1
143764,0,0,0,0,0,0,0,0,1
33846,0,0,0,0,0,1,0,0,0
117434,0,0,0,0,0,0,0,0,1
50578,0,0,0,0,0,0,0,1,0
83572,0,0,0,0,0,0,0,0,1
14975,0,1,0,0,0,0,0,0,0
105925,0,0,0,0,0,0,0,0,1
7904,0,1,0,0,0,0,0,0,0
143115,0,0,0,0,0,0,0,0,1
77588,0,0,0,0,0,0,0,0,1
98689,0,0,0,0,0,0,0,0,1
27678,0,0,0,1,0,0,0,0,0
23180,0,0,1,0,0,0,0,0,0
18146,0,0,1,0,0,0,0,0,0
17763,0,1,0,0,0,0,0,0,0
27315,0,0,0,1,0,0,0,0,0
17509,0,1,0,0,0,0,0,0,0
75900,0,0,0,0,0,0,0,0,1
140839,0,0,0,0,0,0,0,0,1
84068,0,0,0,0,0,0,0,0,1
77940,0,0,0,0,0,0,0,0,1
125720,0,0,0,0,0,0,0,0,1
110132,0,0,0,0,0,0,0,0,1
45378,0,0,0,0,0,1,0,0,0
22578,0,0,1,0,0,0,0,0,0
56448,0,0,0,0,0,0,0,1,0
141327,0,0,0,0,0,0,0,0,1
57139,0,0,0,0,0,0,0,0,1
124141,0,0,0,0,0,0,0,0,1
2482,0,1,0,0,0,0,0,0,0
21264,0,0,1,0,0,0,0,0,0
14725,0,1,0,0,0,0,0,0,0
14949,0,1,0,0,0,0,0,0,0
81603,0,0,0,0,0,0,0,0,1
73727,0,0,0,0,0,0,0,0,1
76402,0,0,0,0,0,0,0,0,1
8730,0,1,0,0,0,0,0,0,0
57053,0,0,0,0,0,0,0,0,1
83418,0,0,0,0,0,0,0,0,1
83188,0,0,0,0,0,0,0,0,1
121418,0,0,0,0,0,0,0,0,1
119761,0,0,0,0,0,0,0,0,1
95852,0,0,0,0,0,0,0,0,1
48291,0,0,0,0,0,0,1,0,0
48940,0,0,0,0,0,0,0,1,0
101707,0,0,0,0,0,0,0,0,1
84906,0,0,0,0,0,0,0,0,1
120945,0,0,0,0,0,0,0,0,1
2657,0,1,0,0,0,0,0,0,0
114561,0,0,0,0,0,0,0,0,1
1990,0,1,0,0,0,0,0,0,0
34054,0,0,0,0,0,1,0,0,0
80433,0,0,0,0,0,0,0,0,1
38105,0,0,0,0,0,1,0,0,0
105699,0,0,0,0,0,0,0,0,1
56028,0,0,0,0,0,0,0,1,0
10854,0,1,0,0,0,0,0,0,0
20602,0,0,1,0,0,0,0,0,0
66863,0,0,0,0,0,0,0,0,1
130219,0,0,0,0,0,0,0,0,1
31883,0,0,0,0,0,1,0,0,0
124126,0,0,0,0,0,0,0,0,1
120649,0,0,0,0,0,0,0,0,1
109829,0,0,0,0,0,0,0,0,1
53530,0,0,0,0,0,0,0,1,0
42275,0,0,0,0,0,1,0,0,0
66612,0,0,0,0,0,0,0,0,1
137713,0,0,0,0,0,0,0,0,1
127246,0,0,0,0,0,0,0,0,1
38524,0,0,0,0,0,1,0,0,0
7469,0,1,0,0,0,0,0,0,0
138875,0,0,0,0,0,0,0,0,1
96335,0,0,0,0,0,0,0,0,1
31972,0,0,0,0,0,1,0,0,0
35546,0,0,0,0,0,1,0,0,0
60370,0,0,0,0,0,0,0,0,1
95303,0,0,0,0,0,0,0,0,1
50627,0,0,0,0,0,0,0,1,0
44114,0,0,0,0,0,1,0,0,0
50382,0,0,0,0,0,0,0,1,0
122442,0,0,0,0,0,0,0,0,1
76194,0,0,0,0,0,0,0,0,1
99652,0,0,0,0,0,0,0,0,1
1031,1,0,0,0,0,0,0,0,0
134946,0,0,0,0,0,0,0,0,1
33441,0,0,0,0,0,1,0,0,0
132341,0,0,0,0,0,0,0,0,1
61716,0,0,0,0,0,0,0,0,1
65437,0,0,0,0,0,0,0,0,1
123782,0,0,0,0,0,0,0,0,1
122845,0,0,0,0,0,0,0,0,1
17041,0,1,0,0,0,0,0,0,0
132624,0,0,0,0,0,0,0,0,1
52951,0,0,0,0,0,0,0,1,0
11928,0,1,0,0,0,0,0,0,0
22881,0,0,1,0,0,0,0,0,0
64103,0,0,0,0,0,0,0,0,1
59588,0,0,0,0,0,0,0,0,1
97743,0,0,0,0,0,0,0,0,1
136280,0,0,0,0,0,0,0,0,1
45530,0,0,0,0,0,1,0,0,0
82248,0,0,0,0,0,0,0,0,1
98351,0,0,0,0,0,0,0,0,1
138340,0,0,0,0,0,0,0,0,1
24935,0,0,1,0,0,0,0,0,0
108105,0,0,0,0,0,0,0,0,1
118976,0,0,0,0,0,0,0,0,1
66945,0,0,0,0,0,0,0,0,1
49339,0,0,0,0,0,0,0,1,0
102196,0,0,0,0,0,0,0,0,1
48475,0,0,0,0,0,0,0,1,0
46943,0,0,0,0,0,0,1,0,0
130746,0,0,0,0,0,0,0,0,1
117156,0,0,0,0,0,0,0,0,1
96523,0,0,0,0,0,0,0,0,1
111036,0,0,0,0,0,0,0,0,1
138967,0,0,0,0,0,0,0,0,1
61051,0,0,0,0,0,0,0,0,1
41318,0,0,0,0,0,1,0,0,0
36293,0,0,0,0,0,1,0,0,0
84599,0,0,0,0,0,0,0,0,1
101890,0,0,0,0,0,0,0,0,1
65002,0,0,0,0,0,0,0,0,1
52386,0,0,0,0,0,0,0,1,0
83592,0,0,0,0,0,0,0,0,1
56550,0,0,0,0,0,0,0,1,0
89790,0,0,0,0,0,0,0,0,1
21604,0,0,1,0,0,0,0,0,0
9884,0,1,0,0,0,0,0,0,0
60241,0,0,0,0,0,0,0,0,1
26138,0,0,0,1,0,0,0,0,0
58260,0,0,0,0,0,0,0,0,1
39909,0,0,0,0,0,1,0,0,0
4180,0,1,0,0,0,0,0,0,0
128452,0,0,0,0,0,0,0,0,1
134741,0,0,0,0,0,0,0,0,1
32871,0,0,0,0,0,1,0,0,0
14919,0,1,0,0,0,0,0,0,0
5867,0,1,0,0,0,0,0,0,0
134560,0,0,0,0,0,0,0,0,1
126159,0,0,0,0,0,0,0,0,1
111232,0,0,0,0,0,0,0,0,1
124823,0,0,0,0,0,0,0,0,1
46289,0,0,0,0,0,0,1,0,0
25685,0,0,1,0,0,0,0,0,0
72494,0,0,0,0,0,0,0,0,1
4704,0,1,0,0,0,0,0,0,0
60041,0,0,0,0,0,0,0,0,1
48785,0,0,0,0,0,0,0,1,0
111840,0,0,0,0,0,0,0,0,1
117650,0,0,0,0,0,0,0,0,1
89887,0,0,0,0,0,0,0,0,1
129847,0,0,0,0,0,0,0,0,1
138183,0,0,0,0,0,0,0,0,1
50142,0,0,0,0,0,0,0,1,0
42836,0,0,0,0,0,1,0,0,0
116056,0,0,0,0,0,0,0,0,1
82225,0,0,0,0,0,0,0,0,1
37471,0,0,0,0,0,1,0,0,0
140898,0,0,0,0,0,0,0,0,1
28949,0,0,0,0,1,0,0,0,0
12470,0,1,0,0,0,0,0,0,0
24678,0,0,1,0,0,0,0,0,0
68293,0,0,0,0,0,0,0,0,1
45198,0,0,0,0,0,1,0,0,0
72100,0,0,0,0,0,0,0,0,1
78304,0,0,0,0,0,0,0,0,1
24126,0,0,1,0,0,0,0,0,0
79591,0,0,0,0,0,0,0,0,1
123221,0,0,0,0,0,0,0,0,1
1520,1,0,0,0,0,0,0,0,0
14654,0,1,0,0,0,0,0,0,0
77416,0,0,0,0,0,0,0,0,1
60958,0,0,0,0,0,0,0,0,1
82697,0,0,0,0,0,0,0,0,1
134787,0,0,0,0,0,0,0,0,1
85305,0,0,0,0,0,0,0,0,1
37573,0,0,0,0,0,1,0,0,0
71738,0,0,0,0,0,0,0,0,1
118051,0,0,0,0,0,0,0,0,1
97996,0,0,0,0,0,0,0,0,1
59539,0,0,0,0,0,0,0,0,1
86023,0,0,0,0,0,0,0,0,1
106320,0,0,0,0,0,0,0,0,1
141721,0,0,0,0,0,0,0,0,1
70162,0,0,0,0,0,0,0,0,1
89404,0,0,0,0,0,0,0,0,1
97100,0,0,0,0,0,0,0,0,1
67171,0,0,0,0,0,0,0,0,1
113140,0,0,0,0,0,0,0,0,1
24064,0,0,1,0,0,0,0,0,0
118728,0,0,0,0,0,0,0,0,1
22189,0,0,1,0,0,0,0,0,0
28798,0,0,0,0,1,0,0,0,0
85887,0,0,0,0,0,0,0,0,1
144253,0,0,0,0,0,0,0,0,1
1834,1,0,0,0,0,0,0,0,0
48619,0,0,0,0,0,0,0,1,0
13094,0,1,0,0,0,0,0,0,0
117284,0,0,0,0,0,0,0,0,1
25036,0,0,1,0,0,0,0,0,0
128753,0,0,0,0,0,0,0,0,1
96190,0,0,0,0,0,0,0,0,1
57292,0,0,0,0,0,0,0,0,1
53948,0,0,0,0,0,0,0,1,0
23998,0,0,1,0,0,0,0,0,0
70742,0,0,0,0,0,0,0,0,1
89812,0,0,0,0,0,0,0,0,1
141967,0,0,0,0,0,0,0,0,1
96168,0,0,0,0,0,0,0,0,1
76777,0,0,0,0,0,0,0,0,1
2824,0,1,0,0,0,0,0,0,0
66266,0,0,0,0,0,0,0,0,1
85309,0,0,0,0,0,0,0,0,1
7328,0,1,0,0,0,0,0,0,0
140538,0,0,0,0,0,0,0,0,1
87026,0,0,0,0,0,0,0,0,1
38313,0,0,0,0,0,1,0,0,0
101784,0,0,0,0,0,0,0,0,1
32092,0,0,0,0,0,1,0,0,0
79907,0,0,0,0,0,0,0,0,1
83518,0,0,0,0,0,0,0,0,1
100789,0,0,0,0,0,0,0,0,1
59510,0,0,0,0,0,0,0,0,1
87311,0,0,0,0,0,0,0,0,1
3599,0,1,0,0,0,0,0,0,0
45310,0,0,0,0,0,1,0,0,0
42223,0,0,0,0,0,1,0,0,0
122163,0,0,0,0,0,0,0,0,1
99591,0,0,0,0,0,0,0,0,1
20912,0,0,1,0,0,0,0,0,0
10272,0,1,0,0,0,0,0,0,0
57054,0,0,0,0,0,0,0,0,1
8705,0,1,0,0,0,0,0,0,0
67422,0,0,0,0,0,0,0,0,1
63060,0,0,0,0,0,0,0,0,1
17346,0,1,0,0,0,0,0,0,0
21179,0,0,1,0,0,0,0,0,0
67263,0,0,0,0,0,0,0,0,1
104130,0,0,0,0,0,0,0,0,1
20321,0,0,1,0,0,0,0,0,0
58189,0,0,0,0,0,0,0,0,1
118983,0,0,0,0,0,0,0,0,1
54544,0,0,0,0,0,0,0,1,0
111528,0,0,0,0,0,0,0,0,1
51448,0,0,0,0,0,0,0,1,0
95653,0,0,0,0,0,0,0,0,1
132182,0,0,0,0,0,0,0,0,1
82925,0,0,0,0,0,0,0,0,1
46662,0,0,0,0,0,0,1,0,0
85101,0,0,0,0,0,0,0,0,1
23260,0,0,1,0,0,0,0,0,0
95916,0,0,0,0,0,0,0,0,1
128602,0,0,0,0,0,0,0,0,1
92800,0,0,0,0,0,0,0,0,1
95447,0,0,0,0,0,0,0,0,1
115733,0,0,0,0,0,0,0,0,1
126802,0,0,0,0,0,0,0,0,1
81441,0,0,0,0,0,0,0,0,1
129549,0,0,0,0,0,0,0,0,1
70418,0,0,0,0,0,0,0,0,1
50668,0,0,0,0,0,0,0,1,0
75907,0,0,0,0,0,0,0,0,1
56014,0,0,0,0,0,0,0,1,0
77234,0,0,0,0,0,0,0,0,1
34877,0,0,0,0,0,1,0,0,0
5969,0,1,0,0,0,0,0,0,0
29029,0,0,0,0,1,0,0,0,0
68162,0,0,0,0,0,0,0,0,1
15033,0,1,0,0,0,0,0,0,0
49951,0,0,0,0,0,0,0,1,0
107281,0,0,0,0,0,0,0,0,1
70781,0,0,0,0,0,0,0,0,1
10592,0,1,0,0,0,0,0,0,0
13180,0,1,0,0,0,0,0,0,0
81791,0,0,0,0,0,0,0,0,1
87382,0,0,0,0,0,0,0,0,1
48602,0,0,0,0,0,0,0,1,0
116731,0,0,0,0,0,0,0,0,1
83005,0,0,0,0,0,0,0,0,1
30980,0,0,0,0,1,0,0,0,0
1916,1,0,0,0,0,0,0,0,0
142078,0,0,0,0,0,0,0,0,1
143523,0,0,0,0,0,0,0,0,1
51364,0,0,0,0,0,0,0,1,0
115562,0,0,0,0,0,0,0,0,1
95088,0,0,0,0,0,0,0,0,1
128803,0,0,0,0,0,0,0,0,1
125067,0,0,0,0,0,0,0,0,1
91624,0,0,0,0,0,0,0,0,1
102059,0,0,0,0,0,0,0,0,1
106568,0,0,0,0,0,0,0,0,1
94353,0,0,0,0,0,0,0,0,1
77315,0,0,0,0,0,0,0,0,1
129480,0,0,0,0,0,0,0,0,1
65690,0,0,0,0,0,0,0,0,1
28490,0,0,0,1,0,0,0,0,0
46500,0,0,0,0,0,0,1,0,0
131196,0,0,0,0,0,0,0,0,1
16363,0,1,0,0,0,0,0,0,0
101029,0,0,0,0,0,0,0,0,1
123478,0,0,0,0,0,0,0,0,1
122518,0,0,0,0,0,0,0,0,1
102831,0,0,0,0,0,0,0,0,1
119550,0,0,0,0,0,0,0,0,1
53361,0,0,0,0,0,0,0,1,0
102555,0,0,0,0,0,0,0,0,1
96566,0,0,0,0,0,0,0,0,1
30649,0,0,0,0,1,0,0,0,0
87580,0,0,0,0,0,0,0,0,1
9024,0,1,0,0,0,0,0,0,0
93117,0,0,0,0,0,0,0,0,1
86944,0,0,0,0,0,0,0,0,1
112357,0,0,0,0,0,0,0,0,1
72209,0,0,0,0,0,0,0,0,1
107047,0,0,0,0,0,0,0,0,1
38353,0,0,0,0,0,1,0,0,0
138273,0,0,0,0,0,0,0,0,1
113859,0,0,0,0,0,0,0,0,1
132076,0,0,0,0,0,0,0,0,1
121772,0,0,0,0,0,0,0,0,1
60341,0,0,0,0,0,0,0,0,1
13904,0,1,0,0,0,0,0,0,0
131136,0,0,0,0,0,0,0,0,1
136529,0,0,0,0,0,0,0,0,1
133522,0,0,0,0,0,0,0,0,1
45914,0,0,0,0,0,0,1,0,0
111656,0,0,0,0,0,0,0,0,1
34599,0,0,0,0,0,1,0,0,0
46400,0,0,0,0,0,0,1,0,0
119793,0,0,0,0,0,0,0,0,1
56187,0,0,0,0,0,0,0,1,0
113677,0,0,0,0,0,0,0,0,1
28938,0,0,0,0,1,0,0,0,0
130653,0,0,0,0,0,0,0,0,1
64228,0,0,0,0,0,0,0,0,1
21417,0,0,1,0,0,0,0,0,0
68817,0,0,0,0,0,0,0,0,1
80894,0,0,0,0,0,0,0,0,1
43696,0,0,0,0,0,1,0,0,0
92266,0,0,0,0,0,0,0,0,1
67930,0,0,0,0,0,0,0,0,1
6686,0,1,0,0,0,0,0,0,0
67221,0,0,0,0,0,0,0,0,1
69932,0,0,0,0,0,0,0,0,1
85159,0,0,0,0,0,0,0,0,1
75543,0,0,0,0,0,0,0,0,1
108218,0,0,0,0,0,0,0,0,1
66080,0,0,0,0,0,0,0,0,1
111366,0,0,0,0,0,0,0,0,1
42175,0,0,0,0,0,1,0,0,0
41073,0,0,0,0,0,1,0,0,0
94948,0,0,0,0,0,0,0,0,1
114040,0,0,0,0,0,0,0,0,1
42204,0,0,0,0,0,1,0,0,0
78520,0,0,0,0,0,0,0,0,1
10611,0,1,0,0,0,0,0,0,0
142486,0,0,0,0,0,0,0,0,1
64185,0,0,0,0,0,0,0,0,1
38107,0,0,0,0,0,1,0,0,0
1574,1,0,0,0,0,0,0,0,0
37837,0,0,0,0,0,1,0,0,0
17725,0,1,0,0,0,0,0,0,0
98513,0,0,0,0,0,0,0,0,1
107730,0,0,0,0,0,0,0,0,1
97742,0,0,0,0,0,0,0,0,1
123612,0,0,0,0,0,0,0,0,1
37772,0,0,0,0,0,1,0,0,0
29521,0,0,0,0,1,0,0,0,0
17096,0,1,0,0,0,0,0,0,0
13760,0,1,0,0,0,0,0,0,0
140759,0,0,0,0,0,0,0,0,1
28083,0,0,0,1,0,0,0,0,0
139132,0,0,0,0,0,0,0,0,1
36610,0,0,0,0,0,1,0,0,0
56627,0,0,0,0,0,0,0,1,0
116535,0,0,0,0,0,0,0,0,1
90708,0,0,0,0,0,0,0,0,1
107918,0,0,0,0,0,0,0,0,1
127397,0,0,0,0,0,0,0,0,1
66302,0,0,0,0,0,0,0,0,1
57648,0,0,0,0,0,0,0,0,1
16186,0,1,0,0,0,0,0,0,0
49506,0,0,0,0,0,0,0,1,0
34136,0,0,0,0,0,1,0,0,0
14334,0,1,0,0,0,0,0,0,0
135635,0,0,0,0,0,0,0,0,1
137235,0,0,0,0,0,0,0,0,1
71236,0,0,0,0,0,0,0,0,1
66616,0,0,0,0,0,0,0,0,1
126488,0,0,0,0,0,0,0,0,1
46854,0,0,0,0,0,0,1,0,0
60105,0,0,0,0,0,0,0,0,1
99136,0,0,0,0,0,0,0,0,1
119090,0,0,0,0,0,0,0,0,1
99471,0,0,0,0,0,0,0,0,1
40014,0,0,0,0,0,1,0,0,0
136720,0,0,0,0,0,0,0,0,1
24398,0,0,1,0,0,0,0,0,0
91410,0,0,0,0,0,0,0,0,1
30097,0,0,0,0,1,0,0,0,0
77353,0,0,0,0,0,0,0,0,1
77164,0,0,0,0,0,0,0,0,1
58570,0,0,0,0,0,0,0,0,1
58949,0,0,0,0,0,0,0,0,1
125415,0,0,0,0,0,0,0,0,1
13324,0,1,0,0,0,0,0,0,0
111005,0,0,0,0,0,0,0,0,1
122836,0,0,0,0,0,0,0,0,1
116092,0,0,0,0,0,0,0,0,1
142661,0,0,0,0,0,0,0,0,1
111122,0,0,0,0,0,0,0,0,1
14535,0,1,0,0,0,0,0,0,0
7966,0,1,0,0,0,0,0,0,0
102820,0,0,0,0,0,0,0,0,1
57993,0,0,0,0,0,0,0,0,1
72863,0,0,0,0,0,0,0,0,1
3732,0,1,0,0,0,0,0,0,0
128827,0,0,0,0,0,0,0,0,1
63065,0,0,0,0,0,0,0,0,1
66754,0,0,0,0,0,0,0,0,1
23467,0,0,1,0,0,0,0,0,0
108618,0,0,0,0,0,0,0,0,1
88656,0,0,0,0,0,0,0,0,1
86036,0,0,0,0,0,0,0,0,1
47805,0,0,0,0,0,0,1,0,0
82145,0,0,0,0,0,0,0,0,1
123264,0,0,0,0,0,0,0,0,1
2375,0,1,0,0,0,0,0,0,0
41597,0,0,0,0,0,1,0,0,0
60946,0,0,0,0,0,0,0,0,1
115704,0,0,0,0,0,0,0,0,1
86043,0,0,0,0,0,0,0,0,1
6220,0,1,0,0,0,0,0,0,0
114075,0,0,0,0,0,0,0,0,1
12471,0,1,0,0,0,0,0,0,0
93420,0,0,0,0,0,0,0,0,1
79460,0,0,0,0,0,0,0,0,1
88436,0,0,0,0,0,0,0,0,1
103699,0,0,0,0,0,0,0,0,1
132912,0,0,0,0,0,0,0,0,1
134384,0,0,0,0,0,0,0,0,1
65240,0,0,0,0,0,0,0,0,1
59970,0,0,0,0,0,0,0,0,1
79351,0,0,0,0,0,0,0,0,1
120525,0,0,0,0,0,0,0,0,1
71641,0,0,0,0,0,0,0,0,1
17759,0,1,0,0,0,0,0,0,0
80265,0,0,0,0,0,0,0,0,1
106631,0,0,0,0,0,0,0,0,1
30736,0,0,0,0,1,0,0,0,0
133983,0,0,0,0,0,0,0,0,1
12346,0,1,0,0,0,0,0,0,0
3418,0,1,0,0,0,0,0,0,0
143627,0,0,0,0,0,0,0,0,1
94426,0,0,0,0,0,0,0,0,1
122512,0,0,0,0,0,0,0,0,1
25338,0,0,1,0,0,0,0,0,0
100443,0,0,0,0,0,0,0,0,1
133941,0,0,0,0,0,0,0,0,1
81483,0,0,0,0,0,0,0,0,1
63388,0,0,0,0,0,0,0,0,1
46081,0,0,0,0,0,0,1,0,0
55158,0,0,0,0,0,0,0,1,0
100400,0,0,0,0,0,0,0,0,1
